@RELATION Gait 

@ATTRIBUTE Left_Accelerometer_X NUMERIC
@ATTRIBUTE Left_Accelerometer_Y NUMERIC
@ATTRIBUTE Left_Accelerometer_Z NUMERIC
@ATTRIBUTE Left_Gyroscope_X NUMERIC
@ATTRIBUTE Left_Gyroscope_Y NUMERIC
@ATTRIBUTE Left_Gyroscope_Z NUMERIC
@ATTRIBUTE Left_FSR_B NUMERIC
@ATTRIBUTE Left_FSR_F NUMERIC
@ATTRIBUTE Left_Magnetometer_X NUMERIC
@ATTRIBUTE Left_Magnetometer_Y NUMERIC
@ATTRIBUTE Left_Magnetometer_Z NUMERIC
@ATTRIBUTE Right_Accelerometer_X NUMERIC
@ATTRIBUTE Right_Accelerometer_Y NUMERIC
@ATTRIBUTE Right_Accelerometer_Z NUMERIC
@ATTRIBUTE Right_Gyroscope_X NUMERIC
@ATTRIBUTE Right_Gyroscope_Y NUMERIC
@ATTRIBUTE Right_Gyroscope_Z NUMERIC
@ATTRIBUTE Right_FSR_B NUMERIC
@ATTRIBUTE Right_FSR_F NUMERIC
@ATTRIBUTE Right_Magnetometer_X NUMERIC
@ATTRIBUTE Right_Magnetometer_Y NUMERIC
@ATTRIBUTE Right_Magnetometer_Z NUMERIC
@ATTRIBUTE class {Right_heel_strike, Right_toe_contact, Left_toe_off, Right_heel_off, Left_heel_strike, Left_toe_contact, Right_toe_off, Left_heel_off}

@DATA
10.79207921,-0.178217822,-6.752475248,3.244827586,2.862068966,-2.818965517,91,4052,-0.19137931,-0.617241379,0.729310345,14.30203303,14.36102649,-4.59531808,85.18222305,-68.17449915,243.9944092,2757,706,1.475308642,0,-1.675241158,Right_toe_off
11.14851485,0.158415842,-6.544554455,3.244827586,2.872413793,-2.787931034,72,4055,-0.194827586,-0.605172414,0.731034483,13.03899517,17.36870359,-2.090645728,88.65453358,-63.95678591,220.2377132,2705,756,1.188271605,-0.307926829,-1.717041801,Left_heel_off
11.66336634,-0.099009901,-6.801980198,3.244827586,2.906896552,-2.744827586,63,4057,-0.194827586,-0.605172414,0.731034483,11.56538207,21.18410792,-1.02382602,92.25092511,-57.26660254,187.228837,2679,851,0.907407407,-0.490853659,-1.710610932,Left_heel_off
11.88118812,-0.158415842,-6.326732673,3.239655172,2.934482759,-2.717241379,66,4057,-0.210344828,-0.601724138,0.731034483,10.63509554,21.21291399,-1.073505784,51.368403,-21.10023316,145.0189722,2439,891,0.62654321,-0.594512195,-1.662379421,Left_heel_off
11.96039604,-0.861386139,-6.445544554,3.239655172,2.95862069,-2.681034483,64,4059,-0.213793103,-0.59137931,0.746551724,6.693660229,21.22130765,-1.175574412,-40.74086482,29.30614121,71.43468767,2215,1181,0.62654321,-0.594512195,-1.662379421,Left_heel_off
12.34653465,-0.821782178,-7.267326733,3.237931034,2.967241379,-2.637931034,60,4059,-0.227586207,-0.594827586,0.75862069,2.82804468,17.58644896,-1.527058931,-137.0295471,31.15613081,-22.77267157,2395,1504,0.419753086,-0.625,-1.649517685,Right_heel_strike
13.10891089,-0.891089109,-8.287128713,3.229310345,2.946551724,-2.605172414,52,4059,-0.227586207,-0.594827586,0.75862069,6.883484396,10.35290735,-5.825780188,-164.3391658,-32.226523,-97.49388418,3640,745,0.320987654,-0.615853659,-1.655948553,Right_heel_strike
13.61386139,-0.108910891,-9.386138614,3.227586207,2.920689655,-2.581034483,44,4058,-0.232758621,-0.587931034,0.753448276,12.23374407,4.647463886,-9.019867358,-116.7686505,-12.69682284,-141.8702055,4002,340,0.216049383,-0.609756098,-1.70096463,Right_heel_strike
14.76237624,-0.217821782,-9.702970297,3.225862069,2.89137931,-2.563793103,47,4056,-0.232758621,-0.59137931,0.755172414,4.86190531,-3.043221954,-12.46029005,-80.64912086,-1.5941566,-154.4943218,4054,296,0.216049383,-0.609756098,-1.70096463,Right_heel_strike
15.94059406,-0.118811881,-9.920792079,3.218965517,2.831034483,-2.55,52,4055,-0.25862069,-0.568965517,0.763793103,11.14272896,-17.18177998,-10.03526898,-67.29035824,7.560771103,-108.0110158,4068,298,0.172839506,-0.582317073,-1.778135048,Right_heel_strike
17.22772277,0.613861386,-9.495049505,3.194827586,2.768965517,-2.529310345,50,4054,-0.25862069,-0.568965517,0.763793103,15.34592213,-19.26706381,1.639540656,-84.09015075,22.82674182,-75.83562349,4073,319,0.043209877,-0.600609756,-1.810289389,Right_heel_strike
17.97029703,1.198019802,-9.227722772,3.168965517,2.765517241,-2.489655172,52,3272,-0.277586207,-0.565517241,0.756896552,18.08935526,-5.036316934,3.457661905,81.19496954,20.69704538,-134.0453824,4078,325,-0.061728395,-0.588414634,-1.781350482,Right_heel_strike
18.02970297,3.455445545,-7.495049505,3.143103448,2.706896552,-2.462068966,54,4042,-0.279310345,-0.543103448,0.763793103,19.59042115,5.431629598,2.753380935,212.8698544,59.36507479,-144.2143114,4076,305,-0.061728395,-0.588414634,-1.781350482,Right_heel_strike
16.96039604,7.207920792,-8.900990099,3.148275862,2.651724138,-2.417241379,61,4034,-0.279310345,-0.543103448,0.763793103,17.1024595,3.269700103,0.072469759,287.1415906,103.6926811,-120.5315238,4083,284,-0.191358025,-0.606707317,-1.713826367,Right_heel_strike
15.31683168,9.366336634,-8.98019802,3.131034483,2.712068966,-2.317241379,55,4024,-0.279310345,-0.543103448,0.763793103,15.37493005,9.476948046,1.069734604,184.1435348,57.34468382,-73.6414686,4083,291,-0.219135802,-0.707317073,-1.588424437,Right_heel_strike
13.04950495,6.069306931,-10.37623762,3.168965517,2.784482759,-2.224137931,54,4011,-0.315517241,-0.510344828,0.760344828,11.89172855,7.917654059,1.657134424,54.54478495,-7.385532757,-76.97414101,4084,278,-0.293209877,-0.728658537,-1.517684887,Right_heel_strike
14.91089109,1.633663366,-10.99009901,3.239655172,3.122413793,-2.143103448,45,3987,-0.310344828,-0.49137931,0.782758621,10.52317765,9.703326748,-4.144147566,8.283827932,-40.54448134,-67.29990159,4082,185,-0.293209877,-0.728658537,-1.517684887,Right_heel_strike
17.02970297,-1.198019802,-11.62376238,3.174137931,3.243103448,-2.163793103,43,3926,-0.310344828,-0.49137931,0.782758621,7.735555592,3.561028301,-7.161614325,-8.591810415,-27.34323822,-109.9036876,4087,141,-0.351851852,-0.710365854,-1.45659164,Right_heel_strike
16.35643564,-2.02970297,-12.82178218,3.122413793,2.886206897,-2.265517241,51,3801,-0.320689655,-0.477586207,0.748275862,6.418182923,2.021778319,-10.40398516,7.080138875,-71.21403126,-124.4710863,4083,186,-0.395061728,-0.670731707,-1.411575563,Right_heel_strike
14.69306931,-1.683168317,-13.38613861,3.067241379,2.831034483,-2.243103448,45,3492,-0.348275862,-0.44137931,0.751724138,9.180287419,2.016219623,-12.19775026,48.82897078,-81.10557909,-123.9348972,4083,76,-0.413580247,-0.664634146,-1.405144695,Right_heel_strike
13.05940594,-1.524752475,-13.15841584,2.99137931,2.763793103,-2.215517241,39,2952,-0.362068966,-0.410344828,0.763793103,12.32464351,3.231398553,-10.53550123,76.05979247,-3.18770922,-110.874227,4083,57,-0.413580247,-0.664634146,-1.405144695,Right_heel_strike
9.089108911,-1.435643564,-10.58415842,2.979310345,2.729310345,-2.334482759,288,1627,-0.362068966,-0.410344828,0.763793103,9.167264076,5.505494751,-6.283260832,62.32237903,48.42058044,-81.71215018,4083,100,-0.466049383,-0.682926829,-1.334405145,Right_heel_strike
6.396039604,-1.554455446,-9.742574257,3.055172414,2.739655172,-2.446551724,1025,1340,-0.367241379,-0.382758621,0.756896552,6.696039592,8.667120006,-4.591959772,3.287470408,48.5324506,-57.24147365,4084,301,-0.484567901,-0.682926829,-1.337620579,Right_toe_contact
6.485148515,-1.732673267,-6.455445545,3.051724138,2.684482759,-2.601724138,1007,1166,-0.382758621,-0.320689655,0.75,8.695361789,9.161939398,-3.110698439,-86.98061036,38.66021715,-25.69861836,4083,563,-0.487654321,-0.643292683,-1.29903537,Right_toe_contact
2.514851485,3.742574257,-7.762376238,3.043103448,2.760344828,-2.851724138,673,727,-0.398275862,-0.275862069,0.712068966,8.402967946,5.260282576,-1.568774419,-172.562436,11.43964008,-12.22426399,4076,862,-0.487654321,-0.643292683,-1.29903537,Right_toe_contact
2.653465347,5.801980198,-4.920792079,3.05,2.596551724,-3.127586207,590,796,-0.398275862,-0.275862069,0.712068966,8.919751916,0.225829954,-2.497252684,-200.2675024,-26.96822177,-21.41330731,4083,1145,-0.462962963,-0.588414634,-1.347266881,Left_toe_off
1.910891089,5.178217822,-5.069306931,3.136206897,2.593103448,-3.281034483,674,793,-0.412068966,-0.218965517,0.713793103,10.39583602,-3.983414088,-3.945572801,-168.9163034,-34.11375283,-34.03710766,4083,1461,-0.50617284,-0.570121951,-1.36977492,Left_toe_off
1.415841584,4.059405941,-3.891089109,3.174137931,2.881034483,-3.44137931,867,785,-0.436206897,-0.15,0.706896552,10.71884135,-5.801808141,-4.461972706,-81.56959522,-21.3245025,-55.11398934,4082,1573,-0.50617284,-0.570121951,-1.36977492,Left_toe_off
1.514851485,2.495049505,-3.306930693,3.213793103,2.974137931,-3.579310345,985,765,-0.448275862,-0.101724138,0.689655172,9.688586981,-4.361481268,-4.459539848,26.82801553,-4.64284883,-79.6589896,4081,1716,-0.50617284,-0.570121951,-1.36977492,Left_toe_off
1.702970297,2.188118812,-3.148514851,3.253448276,3.148275862,-3.724137931,999,731,-0.448275862,-0.101724138,0.689655172,8.886014186,0.558995436,-7.214442237,57.58975112,14.42382854,-70.4968206,4082,1976,-0.533950617,-0.509146341,-1.344051447,Left_toe_off
1.841584158,2.673267327,-3.465346535,3.298275862,3.20862069,-3.855172414,997,752,-0.481034483,-0.053448276,0.69137931,7.463413504,4.964143324,-6.122254108,41.82199985,23.00948577,-47.16366527,4080,2212,-0.518518519,-0.506097561,-1.360128617,Left_toe_off
3.435643564,3.584158416,-4.702970297,3.327586207,3.360344828,-3.986206897,1016,751,-0.534482759,-0.020689655,0.701724138,7.093387525,7.409800291,-4.92658337,-14.65809272,16.66688023,-24.3339512,4080,2469,-0.518518519,-0.506097561,-1.360128617,Left_toe_off
3.643564356,1.98019802,-4.930693069,3.336206897,3.446551724,-4.068965517,1042,721,-0.586206897,-0.001724138,0.693103448,7.154063137,5.524278816,-4.418055271,-94.05584861,4.258672563,-19.12806477,4080,2788,-0.518518519,-0.506097561,-1.360128617,Left_toe_off
4.98019802,1.603960396,-5.851485149,3.346551724,3.562068966,-4.143103448,1050,735,-0.586206897,-0.001724138,0.693103448,8.675628342,0.787320514,-3.592320275,-150.2408645,-6.228302359,-20.51330311,4080,3055,-0.49691358,-0.487804878,-1.340836013,Left_toe_off
6.04950495,1.623762376,-7.544554455,3.343103448,3.651724138,-4.225862069,1027,705,-0.656896552,0.022413793,0.703448276,9.725282219,-2.198652117,-4.139929463,-145.9846747,-13.63584287,-34.60787564,4080,3247,-0.549382716,-0.420731707,-1.360128617,Left_toe_off
6.881188119,-0.326732673,-5.831683168,3.393103448,3.684482759,-4.312068966,982,716,-0.75,0.018965517,0.717241379,11.05689033,-3.682830808,-4.226190419,-104.421373,2.863877013,-40.91252876,4079,3428,-0.549382716,-0.420731707,-1.360128617,Left_toe_off
8.97029703,-2.03960396,-5.742574257,3.418965517,3.703448276,-4.4,932,699,-0.872413793,0.003448276,0.724137931,10.05309324,-2.644691385,-4.416045288,-44.42392655,16.29773759,-50.34307087,4078,3582,-0.549382716,-0.420731707,-1.360128617,Left_toe_off
11.2970297,-3.435643564,-6.613861386,3.44137931,3.696551724,-4.467241379,879,654,-0.872413793,0.003448276,0.724137931,8.80575997,0.665327436,-4.661496438,-12.40909986,23.726336,-52.19061857,4076,3656,-0.558641975,-0.365853659,-1.382636656,Left_toe_off
13.16831683,-5.01980198,-8.207920792,3.415517241,3.603448276,-4.529310345,872,680,-0.960344828,-0.060344828,0.727586207,8.118423255,2.667017294,-4.179847361,-15.42700463,24.44429488,-52.01964526,4076,3709,-0.552469136,-0.362804878,-1.360128617,Left_toe_off
13.84158416,-5.613861386,-9.00990099,3.348275862,3.412068966,-4.613793103,870,649,-1.053448276,-0.172413793,0.715517241,7.096096602,4.221228749,-3.781028467,-46.42490422,25.91161418,-52.12629229,4075,3753,-0.552469136,-0.362804878,-1.360128617,Left_toe_off
13.7029703,-5.099009901,-7.851485149,3.322413793,3.294827586,-4.667241379,833,644,-1.124137931,-0.274137931,0.681034483,7.633439299,2.806849903,-3.681570402,-69.05720445,7.502844261,-55.04584606,4075,3779,-0.580246914,-0.338414634,-1.350482315,Left_toe_off
13.59405941,-2.98019802,-7.217821782,3.35,3.281034483,-4.693103448,801,695,-1.124137931,-0.274137931,0.681034483,9.403595398,2.125337503,-4.062654322,-78.6619854,1.523550482,-47.83382857,4073,3807,-0.589506173,-0.335365854,-1.344051447,Left_toe_off
14.46534653,-1.98019802,-7.396039604,3.375862069,3.381034483,-4.713793103,785,649,-1.162068966,-0.396551724,0.636206897,9.432060781,1.98918453,-3.649486215,-64.6040843,7.711608364,-47.60066172,4072,3825,-0.589506173,-0.304878049,-1.311897106,Left_toe_off
13.92079208,-2.396039604,-5.841584158,3.35862069,3.370689655,-4.662068966,782,672,-1.196551724,-0.512068966,0.572413793,9.533470818,1.428370398,-3.629489384,-55.05117812,11.3700651,-47.726686,4069,3839,-0.589506173,-0.304878049,-1.311897106,Left_toe_off
14.89108911,-2.01980198,-6.881188119,3.360344828,3.4,-4.643103448,721,649,-1.196551724,-0.512068966,0.572413793,8.943636432,1.722280842,-3.828279417,-46.26996999,14.95065567,-46.74033646,4068,3851,-0.611111111,-0.307926829,-1.344051447,Left_toe_off
16.44554455,-2.475247525,-7.603960396,3.337931034,3.403448276,-4.613793103,661,701,-1.196551724,-0.512068966,0.572413793,8.629186474,2.254766019,-3.894211648,-39.01859278,16.96345058,-49.42572779,4061,3863,-0.604938272,-0.268292683,-1.353697749,Left_toe_off
16,-2.04950495,-6.316831683,3.25862069,3.434482759,-4.5,601,668,-1.172413793,-0.724137931,0.444827586,8.565238386,2.813734486,-4.061313021,-34.21149759,16.58842226,-49.28194474,4059,3879,-0.595679012,-0.243902439,-1.295819936,Left_toe_off
15.27722772,-3.920792079,-6.158415842,3.293103448,3.425862069,-4.489655172,556,999,-1.148275862,-0.820689655,0.381034483,8.617443956,2.99406269,-3.976287062,-35.7909968,16.35687339,-45.97410363,4054,3882,-0.595679012,-0.243902439,-1.295819936,Left_toe_off
15.65346535,-4.821782178,-6.257425743,3.303448276,3.372413793,-4.481034483,505,919,-1.148275862,-0.820689655,0.381034483,8.544320846,3.273585901,-4.097089006,-43.75390019,14.39257321,-43.9814943,4051,3891,-0.617283951,-0.240853659,-1.324758842,Left_toe_off
14.93069307,-4.693069307,-6.00990099,3.284482759,3.356896552,-4.470689655,476,896,-1.131034483,-0.913793103,0.320689655,8.640694492,3.425354442,-3.823861262,-49.48926889,13.36275673,-44.91112323,4036,3900,-0.598765432,-0.231707317,-1.302250804,Left_toe_off
13.94059406,-4.445544554,-5.891089109,3.289655172,3.362068966,-4.448275862,477,857,-1.101724138,-1.022413793,0.3,8.631582259,2.850889448,-4.279472916,-51.52259421,12.39373272,-46.7092161,4021,3907,-0.654320988,-0.201219512,-1.305466238,Left_toe_off
13.85148515,-5.762376238,-6.841584158,3.306896552,3.398275862,-4.401724138,482,873,-1.031034483,-1.125862069,0.272413793,8.702729496,3.030398059,-4.257464611,-48.33607959,13.02802466,-45.34300089,3999,3912,-0.654320988,-0.201219512,-1.305466238,Left_toe_off
14.2970297,-5.732673267,-7.782178218,3.320689655,3.396551724,-4.35862069,473,890,-1.031034483,-1.125862069,0.272413793,8.665099414,2.892161339,-4.118766694,-45.23878383,14.80209701,-44.61806997,3970,3918,-0.669753086,-0.207317073,-1.286173633,Left_toe_off
14.38613861,-5.564356436,-7.772277228,3.313793103,3.384482759,-4.324137931,420,906,-0.956896552,-1.210344828,0.246551724,8.859023003,2.951224302,-4.018546838,-44.75935818,14.152781,-45.76965564,3926,3923,-0.666666667,-0.173780488,-1.257234727,Left_toe_off
14.31683168,-5.613861386,-7.732673267,3.30862069,3.40862069,-4.275862069,395,944,-0.863793103,-1.294827586,0.244827586,8.700416724,2.854315306,-3.868052704,-46.24424183,14.5623048,-46.40623131,3849,3928,-0.694444444,-0.152439024,-1.29903537,Left_toe_off
14.66336634,-6.732673267,-7.514851485,3.289655172,3.406896552,-4.206896552,392,922,-0.731034483,-1.360344828,0.24137931,8.859352102,3.046436065,-3.497041368,-48.57315838,13.74388907,-50.355871,3766,3932,-0.694444444,-0.152439024,-1.29903537,Left_toe_off
14.2970297,-6.574257426,-6.435643564,3.251724138,3.381034483,-4.186206897,386,924,-0.731034483,-1.360344828,0.24137931,8.87455693,2.563785421,-3.74690099,-47.51250677,15.42672787,-53.54136791,3645,3937,-0.691358025,-0.152439024,-1.266881029,Left_toe_off
13.11881188,-5.168316832,-6.623762376,3.229310345,3.343103448,-4.117241379,389,912,-0.620689655,-1.40862069,0.246551724,9.101017322,2.373639902,-3.534992485,-44.17120474,16.8284534,-57.92472529,3437,3941,-0.722222222,-0.12804878,-1.22829582,Left_toe_off
12.42574257,-4.712871287,-7.663366337,3.229310345,3.396551724,-4.012068966,400,914,-0.49137931,-1.45,0.220689655,9.213382942,2.5231435,-3.472267034,-38.73806494,19.76445907,-63.37131309,3048,3945,-0.734567901,-0.106707317,-1.237942122,Left_toe_off
12.27722772,-5.435643564,-7.495049505,3.225862069,3.405172414,-3.9,400,887,-0.384482759,-1.463793103,0.246551724,9.396799723,2.772108632,-3.392337064,-34.44110182,21.74378331,-65.57855197,2670,3948,-0.734567901,-0.106707317,-1.237942122,Left_toe_off
11.83168317,-6.603960396,-7.930693069,3.24137931,3.377586207,-3.786206897,393,903,-0.384482759,-1.463793103,0.246551724,9.159988646,3.282232821,-3.616729302,-34.39628316,22.72266249,-69.13501157,2412,3945,-0.75308642,-0.131097561,-1.225080386,Left_toe_off
12.31683168,-8.346534653,-7.138613861,3.244827586,3.365517241,-3.675862069,394,1062,-0.251724138,-1.465517241,0.234482759,9.282372057,3.711594631,-3.558164812,-35.54241634,24.39935242,-72.23266752,2115,3955,-0.759259259,-0.109756098,-1.192926045,Left_toe_off
11.6039604,-10.0990099,-7.089108911,3.246551724,3.337931034,-3.536206897,392,1151,-0.168965517,-1.460344828,0.236206897,9.431170184,3.878748138,-3.694016041,-39.57781349,24.8522469,-73.48882438,1932,3957,-0.790123457,-0.100609756,-1.192926045,Left_toe_off
11.63366337,-11.26732673,-7.257425743,3.251724138,3.224137931,-3.387931034,402,1220,-0.081034483,-1.453448276,0.220689655,9.776210569,3.756100755,-3.613713954,-45.3783323,25.01275519,-75.78179993,1887,3959,-0.790123457,-0.100609756,-1.192926045,Left_toe_off
11.22772277,-11.28712871,-7,3.262068966,3.118965517,-3.248275862,401,1255,-0.081034483,-1.453448276,0.220689655,9.695640537,3.617025479,-3.60181154,-48.65406577,25.51824366,-77.78929944,1929,3961,-0.808641975,-0.085365854,-1.170418006,Left_toe_off
10.8019802,-10.53465347,-6.653465347,3.263793103,3.065517241,-3.120689655,402,1281,-0.025862069,-1.463793103,0.231034483,10.12122146,3.433438918,-3.534886713,-47.91307415,27.30114637,-82.40428085,1826,3963,-0.817901235,-0.094512195,-1.15755627,Right_heel_off
10.4950495,-9.663366337,-6.485148515,3.332758621,3.065517241,-3.020689655,448,1331,0.027586207,-1.453448276,0.232758621,10.01288196,3.655908119,-3.396306167,-47.64113321,30.19753251,-87.28487522,1789,3965,-0.833333333,-0.054878049,-1.128617363,Left_heel_strike
10.28712871,-7.138613861,-8.841584158,3.418965517,3.075862069,-2.934482759,1230,1482,0.067241379,-1.470689655,0.237931034,10.3423054,3.50065894,-3.591800567,-48.08071846,33.14241338,-92.8582516,1769,3965,-0.833333333,-0.054878049,-1.128617363,Left_heel_strike
12.35643564,-6.326732673,-7.396039604,3.444827586,3.113793103,-2.922413793,2610,1724,0.067241379,-1.470689655,0.237931034,10.34134149,3.750186621,-3.639996441,-49.79770264,32.95111591,-95.33919494,1833,3964,-0.864197531,-0.045731707,-1.077170418,Left_heel_strike
10.62376238,-1.97029703,-13.22772277,3.481034483,3.220689655,-2.768965517,3096,414,0.077586207,-1.479310345,0.234482759,10.71097031,4.124436056,-3.845424134,-53.66793741,34.63561139,-103.762123,1874,3963,-0.910493827,-0.027439024,-1.073954984,Left_heel_strike
15.16831683,7.871287129,-8.138613861,3.168965517,2.803448276,-3.025862069,3345,458,0.096551724,-1.515517241,0.246551724,11.21189651,3.937364643,-4.051639156,-60.94462433,36.10870611,-109.1650404,1850,3962,-0.922839506,-0.054878049,-1.019292605,Left_heel_strike
14.56435644,13.63366337,3.673267327,3.110344828,2.224137931,-3.289655172,3471,362,0.096551724,-1.515517241,0.246551724,12.1365664,3.965806424,-4.282791214,-66.10927066,35.94843675,-117.3030067,1789,3960,-0.922839506,-0.054878049,-1.019292605,Left_heel_strike
13.86138614,4.782178218,1.396039604,3.45,2.893103448,-3.053448276,3545,357,0.096551724,-1.515517241,0.246551724,13.06661442,3.741832985,-4.750087035,-69.45899841,35.74274708,-124.7921115,1856,3956,-0.922839506,-0.027439024,-1.028938907,Left_heel_strike
16.99009901,-2.633663366,0.02970297,3.475862069,3.355172414,-2.953448276,3591,389,0.144827586,-1.506896552,0.3,13.94495095,3.752722935,-5.782755535,-70.52641632,34.81704891,-132.4229093,1749,3953,-0.972222222,-0.018292683,-0.98392283,Left_heel_strike
16.9009901,2.702970297,-5.524752475,3.522413793,3.175862069,-2.943103448,3612,372,0.168965517,-1.518965517,0.301724138,14.24631565,4.068876485,-5.866035833,-75.67835256,39.77647106,-135.4928607,1768,3948,-1.018518519,-0.033536585,-0.919614148,Left_heel_strike
17.01980198,3.663366337,-5.425742574,3.474137931,3.072413793,-2.837931034,3626,1125,0.168965517,-1.518965517,0.301724138,13.85322686,4.843232678,-5.82350535,-78.6453481,35.62174915,-133.4910984,1707,3940,-1.018518519,-0.033536585,-0.919614148,Left_heel_strike
15.67326733,0.792079208,-10.07920792,3.420689655,3.215517241,-2.717241379,3630,1589,0.168965517,-1.518965517,0.301724138,14.63511116,4.812315578,-7.133331006,-95.72501988,26.93346155,-134.5030482,1691,3928,-1.067901235,-0.021341463,-0.890675241,Left_heel_strike
12.53465347,-0.653465347,-11.03960396,3.343103448,3.367241379,-2.651724138,3630,348,0.181034483,-1.527586207,0.282758621,15.86913773,3.050725972,-8.058265064,-127.674278,21.41207713,-139.0463574,1765,3923,-1.12037037,0,-0.803858521,Left_heel_strike
10.8019802,0.653465347,-12.83168317,3.348275862,3.34137931,-2.596551724,3630,1003,0.165517241,-1.539655172,0.256896552,16.94216814,-0.798943673,-8.95219915,-159.7073583,18.81132622,-148.816652,1720,3910,-1.12037037,0,-0.803858521,Left_heel_strike
9.584158416,0.138613861,-11.08910891,3.315517241,3.425862069,-2.594827586,3631,357,0.165517241,-1.539655172,0.256896552,16.37621131,-1.828484741,-9.472262761,-153.8457021,25.97069666,-157.2456145,1732,3907,-1.12037037,0,-0.803858521,Left_heel_strike
8.653465347,-1.207920792,-8.158415842,3.305172414,3.313793103,-2.646551724,3630,368,0.146551724,-1.539655172,0.225862069,15.99562501,0.587048173,-8.299557702,-116.0917512,23.9220275,-159.2614982,1633,3896,-1.225308642,0.00304878,-0.668810289,Left_heel_strike
7.267326733,-1.465346535,-7.386138614,3.301724138,3.275862069,-2.760344828,3629,308,0.125862069,-1.539655172,0.206896552,17.07413531,4.110063678,-8.919496931,-83.54757336,31.36194368,-156.0569639,1560,3878,-1.262345679,0.015243902,-0.639871383,Left_heel_strike
9.396039604,-3.425742574,-8.940594059,3.279310345,3.177586207,-2.8,3629,282,0.122413793,-1.551724138,0.196551724,16.65631356,5.842502734,-8.093413016,-76.94067373,46.51772626,-148.3762771,1555,3835,-1.262345679,0.015243902,-0.639871383,Left_heel_strike
10.96039604,-3.079207921,-9.712871287,3.25862069,2.946551724,-2.884482759,3628,622,0.122413793,-1.551724138,0.196551724,14.44085299,4.478038168,-7.755330233,-101.2587736,55.66004819,-132.9954747,1502,3771,-1.262345679,0.015243902,-0.639871383,Left_heel_strike
10.12871287,-1.455445545,-8.108910891,3.227586207,2.727586207,-2.956896552,3627,449,0.096551724,-1.562068966,0.206896552,10.96322853,3.716325412,-8.404230295,-120.895082,52.76447329,-112.4851763,1407,3694,-1.37345679,0.027439024,-0.498392283,Left_heel_strike
9.613861386,0.415841584,-6.95049505,3.232758621,2.610344828,-3.006896552,3625,367,0.094827586,-1.546551724,0.227586207,8.408266252,3.752272686,-7.364465187,-127.0788945,39.94898445,-91.03345879,1361,3587,-1.459876543,0.054878049,-0.453376206,Left_heel_strike
9.366336634,1.495049505,-6.534653465,3.256896552,2.625862069,-3.024137931,3623,924,0.103448276,-1.54137931,0.244827586,6.740381705,1.948544611,-5.405157191,-122.8282444,16.93310026,-75.06097349,1319,3397,-1.459876543,0.054878049,-0.453376206,Left_heel_strike
9.564356436,1.504950495,-7.03960396,3.303448276,2.670689655,-3.003448276,3620,1467,0.103448276,-1.54137931,0.244827586,6.499638047,0.746943855,-3.805976462,-97.92949828,5.924736154,-63.78403057,2411,3081,-1.521604938,0.103658537,-0.379421222,Left_toe_contact
9.495049505,1.594059406,-5.792079208,3.372413793,2.777586207,-3.046551724,3614,1959,0.070689655,-1.551724138,0.272413793,5.529204507,0.29133041,-3.337754446,-86.38420134,0.064693939,-53.0618425,3522,2529,-1.558641975,0.134146341,-0.286173633,Left_toe_contact
9.376237624,1.603960396,-5.752475248,3.381034483,2.9,-3.056896552,3611,2285,0.079310345,-1.537931034,0.29137931,5.95747323,1.119060873,-3.13643951,-47.59882525,12.59117906,-44.31611373,3742,1908,-1.611111111,0.213414634,-0.241157556,Left_toe_contact
10.54455446,1.079207921,-7.435643564,3.393103448,3.027586207,-2.989655172,3609,2565,0.089655172,-1.531034483,0.301724138,2.113167928,4.330098749,2.123042867,-29.28388854,56.54127551,-25.66785662,3668,2444,-1.611111111,0.213414634,-0.241157556,Left_toe_contact
10.13861386,1.158415842,-7.445544554,3.362068966,3.120689655,-2.987931034,3602,2603,0.089655172,-1.531034483,0.301724138,1.045524516,6.377054487,-0.249026749,31.16513983,2.422925232,-13.75816025,3691,2405,-1.660493827,0.286585366,-0.183279743,Left_toe_contact
9.504950495,1.168316832,-7.861386139,3.320689655,3.163793103,-2.974137931,3599,2602,0.063793103,-1.539655172,0.30862069,0.879734053,6.266524232,-1.467842785,-11.16460622,-26.20129832,14.55452235,3725,2549,-1.688271605,0.356707317,-0.096463023,Right_toe_off
9.663366337,0.01980198,-8.336633663,3.281034483,3.131034483,-2.968965517,3597,2600,0.068965517,-1.539655172,0.289655172,0.617935277,4.364606468,-0.921417943,-33.68299387,-27.98027052,39.96841096,3677,2552,-1.734567901,0.454268293,-0.064308682,Right_toe_off
9.158415842,-0.306930693,-7.900990099,3.251724138,3.046551724,-2.996551724,3594,2596,0.051724138,-1.531034483,0.284482759,1.518785549,1.031477646,-1.333449802,-56.27094463,-35.88308559,64.23177542,3633,2498,-1.734567901,0.454268293,-0.064308682,Right_toe_off
9.693069307,-0.287128713,-8,3.229310345,2.965517241,-3.015517241,3590,2593,0.051724138,-1.531034483,0.284482759,2.202043463,-2.102008804,0.001163064,-50.10926603,-34.28698816,62.28544089,3597,2458,-1.725308642,0.597560976,0.003215434,Right_toe_off
9.613861386,0.118811881,-8.267326733,3.189655172,2.886206897,-3.036206897,3585,2588,0.039655172,-1.553448276,0.287931034,2.390133401,-4.450753826,0.314750841,-8.190730128,-34.63432708,62.03366109,3562,2365,-1.737654321,0.676829268,0.08681672,Right_toe_off
